,n_/devices/modules/Cisco-IOS-XE-bgp-oper/bgp-state-data/address-families/address-family/activities/prefixes,n_/devices/modules/Cisco-IOS-XE-bgp-oper/bgp-state-data/neighbors/neighbor/prefix-activity/sent/current-prefixes,v_/ports#link-tr-ssm-b-1-y/metrics/network-outgoing-bytes,n_/devices/modules/Cisco-IOS-XE-bgp-oper/bgp-state-data/address-families/address-family/as-path/total-entries,v_/ports#link-intgw-exgw-a-3-x/metrics/network-outgoing-bytes-rate,n_/devices/modules/Cisco-IOS-XE-bgp-oper/bgp-state-data/address-families/address-family/prefixes/total-entries,v_/devices#RR-01/power_state,n_/devices/modules/Cisco-IOS-XE-interfaces-oper/interfaces/interface/diffserv-info/diffserv-target-classifier-stats/queuing-stats/drop-pkts,v_/ports#link-tr-intgw-a-3-x/metrics/network-incoming-bytes,n_/devices/modules/Cisco-IOS-XE-bgp-oper/bgp-state-data/neighbors/neighbor/prefix-activity/sent/explicit-withdraw,p_/computes0/metrics/compute-node/compute-node-cpu-idle-percent,v_/ports#TR-02/metrics/network-outgoing-packets,v_/ports#TR-01/metrics/network-outgoing-packets,v_/ports#link-intgw-exgw-b-1-x/metrics/network-outgoing-bytes-rate,v_/ports#link-tr-intgw-a-2-x/metrics/network-outgoing-bytes
1480,1667792,7835,14436723999340,4670,1137299,7835,1,63481787,175427644,5,63,12371909,14886281,1125047,18585250357964
1481,1667069,7835,14369149854914,4667,1045445,7835,1,60589383,175198825,5,63,12356040,14867188,1247267,18549441914099
1482,1667433,7835,14410048143338,4670,1114590,7835,1,62288499,175343687,5,63,12365582,14878660,1235354,18571176361347
1483,1667274,7835,14400630833991,4670,1075976,7835,1,61856302,175320223,5,63,12363369,14876016,1240183,18566217222755
1484,1667226,7835,14394923727641,4670,1088111,7835,1,61608023,175301360,5,63,12362013,14874358,1243043,18563226390297
1485,1692015,7835,16053277436800,3114,593614,7835,1,129905502,181201360,4,63,12749747,15338686,1257701,19442195627494
1486,1682147,7835,15384825344309,3915,989915,7835,1,102768966,178599042,4,63,12594100,15152514,1256621,19088173286188
1487,1692067,7835,16024909776428,3114,640742,7835,1,128932568,181033461,4,64,12743319,15331023,1257691,19426937350755
1488,1694240,7835,16242811888336,3218,848647,7835,1,137927501,181994195,4,64,12793608,15391262,1257230,19541191155150
1489,1694364,7835,16266728167898,3256,600781,7835,1,138903004,182116836,4,64,12799049,15397770,1256932,19553631957648
1490,1666504,7835,14290559123134,4670,1131765,7835,1,57458997,174916614,5,63,12337785,14845277,1125271,18507696216807
1491,1666132,7835,14251077737604,4670,1131837,7835,1,55828605,174779714,6,63,12328581,14834293,1160557,18486717000877
1492,1666339,7835,14283176426841,4670,1157512,7835,1,57149542,174900699,6,63,12336066,14843330,1047343,18503761846748
1493,1666445,7835,14303260895206,4670,1132559,7835,1,57924929,174980842,6,63,12340721,14848910,1107050,18514481812263
1494,1666379,7835,14296566345137,4670,1149617,7835,1,57644454,174960074,6,63,12339149,14847021,1077008,18510956901176
1495,1666403,7835,14278093055276,4670,1131257,7835,1,56945355,174872679,5,63,12334878,14841783,1125188,18501085749734
1496,1666040,7835,14238645363028,4670,1134373,7835,1,55320128,174735464,6,63,12325686,14830816,1151627,18480123999438
1497,1666239,7835,14270551859242,4670,1137223,7835,1,56603115,174856623,6,63,12333100,14839730,1143614,18497095639127
1498,1666295,7835,14282649309213,4670,1129604,7835,1,57069958,174906249,6,63,12335901,14843093,1152628,18503559025108
1499,1666245,7835,14278801209211,4670,1128146,7835,1,56888701,174896589,6,63,12334983,14841976,1170048,18501557518534
1500,1666721,7835,14316978151541,4670,1132853,7835,1,58547607,175009515,5,63,12343948,14852684,1125274,18521707706909
1501,1666325,7835,14276568899155,4670,1123394,7835,1,56866906,174870362,6,63,12334513,14841414,1183741,18500242403506
1502,1666426,7835,14294942596734,4670,1101832,7835,1,57559837,174943792,5,63,12338744,14846453,1222608,18510082203348
1503,1666481,7835,14304773968989,4670,1120377,7835,1,57961377,174982460,6,63,12341034,14849223,1206930,18515314970205
1504,1666337,7835,14290361872400,4670,1083755,7835,1,57318485,174937029,5,63,12337636,14845102,1234956,18507731738130
1505,1666503,7835,14290415573392,4670,1131776,7835,1,57453112,174916108,5,63,12337752,14845237,1125212,18507620139023
1506,1666128,7835,14250550694354,4670,1129869,7835,1,55804465,174777925,6,63,12328456,14834140,1166144,18486440264988
1507,1666249,7835,14272175012621,4670,1109510,7835,1,56635740,174863107,6,63,12333448,14840104,1209653,18497993663804
1508,1666299,7835,14281763019718,4670,1124031,7835,1,57021886,174901397,6,63,12335676,14842793,1194660,18503103148461
1509,1666190,7835,14271159305223,4670,1094426,7835,1,56541256,174869043,6,63,12333171,14839751,1225933,18497535859643
1510,1666605,7835,14303025786017,4670,1132291,7835,1,57972703,174960485,5,63,12340693,14848772,1125251,18514307549294
1511,1666212,7835,14261868066764,4670,1123565,7835,1,56262439,174818310,6,63,12331087,14837294,1182413,18492448010344
1512,1666351,7835,14285166189898,4670,1113438,7835,1,57171423,174908797,6,63,12336476,14843744,1209115,18504882597594
1513,1666395,7835,14294461816665,4670,1120752,7835,1,57540335,174946654,6,63,12338635,14846348,1198905,18509840988783
1514,1666286,7835,14283767063370,4670,1096134,7835,1,57058837,174913640,6,63,12336108,14843280,1226398,18504223702621
1515,1693734,7835,16189657575822,4670,1160154,7835,1,135711436,181765238,5,63,12781394,15376681,1226207,19513523545523
1516,1693522,7835,16168872168198,4671,1216127,7835,1,134898436,181672376,6,63,12776648,15371075,604115,19502591474833
1517,1694139,7835,16229014898673,3114,639419,7835,1,137348753,181929751,4,64,12790446,15387474,1257630,19534009475306
1518,1694258,7835,16246709747290,4089,815940,7835,1,138089710,182014512,4,64,12794504,15392346,1253953,19543215437854
1519,1694267,7835,16248733129250,3180,463655,7835,1,138163562,182026366,4,65,12794962,15392886,1256135,19544281156218
1520,1692529,7835,16085260021815,3114,593088,7835,1,131289985,181320744,4,63,12757207,15347641,1257700,19458896785880
1521,1689031,7835,15815790974903,4537,1072139,7835,1,120647294,180181031,5,64,12694994,15273735,1243935,19316040173705
1522,1664770,7835,14019173873111,4652,922606,7835,1,46522294,173891767,6,65,12274918,14769954,1046452,18363420561214
1523,1664651,7835,13981076961622,4514,576865,7835,1,45005248,173735588,6,66,12266161,14759366,894521,18343224230523
1524,1664613,7835,13972445382573,4590,608646,7835,1,44666932,173700916,6,66,12264174,14756988,751604,18338646424938
1525,1666361,7835,14272701907114,4670,1131032,7835,1,56723218,174853658,5,63,12333621,14840272,1125157,18498227246989
1526,1665999,7835,14233053840252,4670,1134745,7835,1,55090465,174715570,6,63,12324384,14829250,1149867,18477160073497
1527,1666188,7835,14263838640269,4670,1133280,7835,1,56322576,174832894,6,63,12331532,14837838,1155204,18493540595888
1528,1666240,7835,14275147384818,4670,1128985,7835,1,56760505,174879309,6,63,12334150,14840983,1158976,18499581935053
1529,1666186,7835,14270901436334,4670,1123080,7835,1,56559154,174868411,6,63,12333137,14839750,1182392,18497372375016
1530,1668417,7835,14500254354971,4670,1139411,7835,1,66099573,175647940,5,63,12386760,14904119,1124804,18618980745427
1531,1668027,7835,14471352287917,4670,1173098,7835,1,64969632,175550331,6,63,12380063,14896273,927452,18603501237326
1532,1668425,7835,14522555588368,4671,1174910,7835,1,67041068,175743442,6,63,12392026,14910675,754619,18630769340245
1533,1668573,7835,14544572399892,4671,1162512,7835,1,67886782,175830913,6,63,12397136,14916784,836671,18642558249759
1534,1668340,7835,14524145271599,4670,1169869,7835,1,67035045,175764123,7,63,12392345,14911035,792995,18631738997623
1535,1666753,7835,14320731121947,4670,1133001,7835,1,58702251,175022691,5,63,12344824,14853737,1125280,18523698395804
1536,1666346,7835,14279296864900,4670,1119953,7835,1,56974961,174880146,6,63,12335146,14842170,1190853,18501693388578
1537,1666463,7835,14299414505900,4670,1105314,7835,1,57746201,174959344,5,63,12339788,14847710,1221002,18512452101051
1538,1666511,7835,14308788601568,4670,1118426,7835,1,58124701,174996853,6,63,12341970,14850347,1208186,18517445541519
1539,1666378,7835,14295573694952,4670,1087353,7835,1,57534878,174955342,6,63,12338853,14846566,1233639,18510494494585
1540,1666237,7835,14256917460116,4670,1130351,7835,1,56072822,174797897,5,63,12329941,14835849,1125088,18489858730118
1541,1665892,7835,14218090601907,4670,1145694,7835,1,54488405,174661846,6,63,12320910,14825089,1103416,18469215648966
1542,1666112,7835,14253858363048,4670,1144305,7835,1,55930630,174797423,6,63,12329225,14835092,1087669,18488227109480
1543,1666179,7835,14267438243024,4670,1136254,7835,1,56455409,174852538,6,63,12332367,14838859,1110447,18495481602135
1544,1666144,7835,14265434273749,4670,1139458,7835,1,56355550,174849339,6,63,12331884,14838274,1116155,18494452152497
1545,1668022,7835,14460574305523,4670,1138085,7835,1,64464493,175510452,5,63,12377483,14892977,1125048,18597912234477
1546,1667691,7835,14436035481225,4670,1163037,7835,1,63493101,175427918,6,63,12371789,14886301,1022264,18584777330379
1547,1667965,7835,14474509043436,4670,1175018,7835,1,65060401,175575142,6,63,12380783,14897156,796664,18605258028339
1548,1668155,7835,14501809006115,4670,1157288,7835,1,66119860,175681532,6,63,12387127,14904748,894345,18619849975410
1549,1667930,7835,14480837206961,4671,1168833,7835,1,65250971,175612231,6,63,12382214,14898853,830040,18608739747386
1550,1667616,7835,14418101135111,4670,1136647,7835,1,62714412,175362891,5,63,12367558,14881054,1125119,18575365005860
1551,1667015,7835,14362277169285,4670,1074712,7835,1,60335182,175173889,5,63,12354459,14865323,1237980,18545765004792
1552,1667217,7835,14387551816173,4670,1094258,7835,1,61344294,175267033,5,63,12360319,14872328,1241316,18559251070408
1553,1667206,7835,14391263060462,4670,1092923,7835,1,61485964,175285654,5,63,12361188,14873400,1236465,18561233577204
1554,1667044,7835,14375093855528,4669,1067367,7835,1,60778034,175233052,5,63,12357375,14868778,1246914,18552711645981
1555,1667297,7835,14383329817438,4670,1135395,7835,1,61281643,175241739,5,63,12359436,14871296,1125218,18556910557454
1556,1666707,7835,14325555955220,4670,1073291,7835,1,58825879,175044958,5,63,12345891,14855025,1238058,18526282365533
1557,1666784,7835,14336964515185,4667,1061488,7835,1,59238770,175089905,5,63,12348492,14858081,1249660,18532431134081
1558,1666843,7835,14346431880997,4670,1080987,7835,1,59635467,175125730,5,63,12350710,14860777,1244955,18537449907585
1559,1666645,7835,14325892367387,4660,1032574,7835,1,58738542,175058422,5,63,12345877,14854925,1252634,18526615746721
1560,1668553,7835,14513649256600,4670,1139847,7835,1,66651529,175694280,5,63,12389893,14907881,1124715,18626093900193
1561,1668230,7835,14492361945526,4670,1166867,7835,1,65821001,175623589,6,63,12384963,14902141,996924,18614671336284
1562,1668584,7835,14538176254780,4670,1173382,7835,1,67676306,175797333,6,63,12395669,14915038,820371,18639075350602
1563,1668719,7835,14558869433553,4671,1164616,7835,1,68478074,175880210,6,63,12400481,14920806,832558,18650148562496
1564,1668494,7835,14539841729300,4670,1170945,7835,1,67682866,175818866,7,63,12396019,14915452,779130,18640074117369
1565,1692164,7835,16062010467583,3114,572669,7835,1,130283025,181233008,4,63,12751785,15341128,1257702,19446754472638
1566,1691334,7835,15966792808013,3114,442877,7835,1,126491502,180789721,4,63,12729776,15314740,1257706,19396332446346
1567,1694080,7835,16218841461514,3114,842985,7835,1,136942373,181877229,4,63,12788117,15384685,1257659,19528681984922
1568,1694332,7835,16259494450949,3451,1009485,7835,1,138611693,182077619,4,63,12797408,15395810,1257188,19549870788459
1569,1694348,7835,16262928934311,3704,977282,7835,1,138751065,182095915,4,63,12798188,15396743,1256909,19551656216818
1570,1667406,7835,14395290783587,4670,1135827,7835,1,61774498,175283453,5,63,12362230,14874652,1125204,18563258371289
1571,1666788,7835,14335418268767,4670,1067496,7835,1,59225248,175079820,5,63,12348187,14857777,1240590,18531520678908
1572,1667037,7835,14366444574490,4670,1104780,7835,1,60488541,175192556,5,63,12355401,14866430,1236997,18548037464713
1573,1666978,7835,14365598374793,4670,1086435,7835,1,60427141,175196577,5,63,12355196,14866202,1237181,18547615063865
1574,1666882,7835,14355612667971,4670,1078958,7835,1,59987875,175164294,5,63,12352836,14863332,1244388,18542364595352
1575,1667686,7835,14425540210007,4670,1136914,7835,1,63020958,175388768,5,63,12369296,14883142,1125074,18579313615917
1576,1666947,7835,14354874390903,4666,1038072,7835,1,59997150,175148962,5,63,12352703,14863171,1248610,18541872725338
1577,1667138,7835,14376300194008,4664,1055934,7835,1,60847358,175225505,5,63,12357657,14869062,1252185,18553315390461
1578,1667123,7835,14378397135914,4666,1055722,7835,1,60930250,175236629,5,63,12358153,14869689,1250598,18554427054457
1579,1666989,7835,14364751133803,4647,1023168,7835,1,60328312,175192204,5,63,12354932,14865776,1254205,18547240732846
1580,1667479,7835,14403333139291,4670,1136119,7835,1,62105881,175311477,5,63,12364108,14876909,1125176,18567526555243
1581,1666884,7835,14346842299378,4670,1074633,7835,1,59701272,175119737,5,63,12350858,14860995,1237781,18537574723928
1582,1667100,7835,14374072272260,4670,1099482,7835,1,60796512,175219774,5,63,12357178,14868562,1238795,18552090396530
1583,1667076,7835,14376744603184,4670,1092698,7835,1,60889906,175235262,5,63,12357800,14869334,1235292,18553526944919
1584,1666939,7835,14362783981690,4669,1073111,7835,1,60277439,175189960,5,63,12354507,14865338,1245405,18546174306416
1585,1666286,7835,14263266747022,4670,1130626,7835,1,56334448,174820341,5,63,12331421,14837628,1125120,18493224837682
1586,1665941,7835,14224906239530,4670,1146605,7835,1,54770299,174686083,6,63,12322499,14827001,1099793,18472825724687
1587,1666159,7835,14260318919599,4670,1140300,7835,1,56190905,174820647,6,63,12330727,14836891,1107066,18491658241128
1588,1666218,7835,14272531953145,4670,1136743,7835,1,56663780,174870486,6,63,12333552,14840281,1117290,18498184487655
1589,1666178,7835,14270163084889,4670,1134054,7835,1,56542969,174866332,6,63,12332980,14839584,1138528,18496966613724
1590,1668008,7835,14459133452879,4670,1138038,7835,1,64405129,175505454,5,63,12377147,14892572,1125047,18597147208242
1591,1667691,7835,14436270664792,4670,1152355,7835,1,63482265,175429270,6,63,12371827,14886320,1094902,18584924490145
1592,1667851,7835,14461823411414,4671,1176707,7835,1,64536966,175530174,6,63,12377812,14893578,825156,18598525655862
1593,1668081,7835,14494175729987,4670,1153010,7835,1,65799114,175654891,6,63,12385337,14902589,935257,18615800937957
1594,1667841,7835,14470925060084,4670,1168637,7835,1,64841351,175577072,6,63,12379892,14896057,856854,18603478028488
1595,1669825,7835,14631022889129,4670,1143502,7835,1,71488250,176099161,5,63,12417356,14940855,1123674,18688437165712
1596,1669330,7835,14598772840449,4671,1181932,7835,1,70241226,175991414,6,63,12409889,14932135,830810,18671142883839
1597,1669802,7835,14654291484155,4671,1180791,7835,1,72476897,176201689,7,63,12422869,14947748,645551,18700739108553
1598,1669953,7835,14675097717648,4671,1169758,7835,1,73269552,176285097,7,63,12427698,14953513,728178,18711896029612
1599,1669589,7835,14645509512579,4671,1176088,7835,1,72041929,176186975,7,63,12420760,14945191,675076,18696203000202
1600,1692513,7835,16084162944771,3114,590736,7835,1,131242423,181316535,4,63,12756951,15347333,1257700,19458323802944
1601,1689212,7835,15827493030869,4532,1071661,7835,1,121121923,180226725,5,64,12697714,15276979,1244265,19322237090757
1602,1664793,7835,14023166489771,4653,924781,7835,1,46689815,173906046,6,65,12275847,14771076,1047640,18365522062476
1603,1664650,7835,13981130216345,4513,575825,7835,1,45006725,173735924,6,66,12266172,14759380,895907,18343253575935
1604,1664614,7835,13972513289782,4590,608287,7835,1,44669507,173701214,6,66,12264190,14757007,752371,18338682693664
1605,1667474,7835,14402794269922,4670,1136097,7835,1,62083675,175309600,5,63,12363982,14876758,1125186,18567240614493
1606,1666851,7835,14343048792905,4670,1067213,7835,1,59538247,175106642,5,63,12349967,14859915,1240797,18535569559013
1607,1667131,7835,14377226127033,4670,1113647,7835,1,60940865,175230222,5,63,12357925,14869475,1231789,18553750379154
1608,1667051,7835,14374854953056,4670,1087496,7835,1,60808201,175229912,5,63,12357360,14868810,1234816,18552526801356
1609,1666969,7835,14366183135452,4670,1088031,7835,1,60428578,175201720,5,63,12355308,14866313,1241236,18547969490354
1610,1666349,7835,14271247517655,4670,1130956,7835,1,56663271,174848526,5,63,12333282,14839864,1125198,18497456123517
1611,1666004,7835,14233398805901,4670,1150656,7835,1,55125659,174716123,6,63,12324482,14829394,1078754,18477319899782
1612,1666250,7835,14272355379524,4670,1154262,7835,1,56706655,174863145,6,63,12333551,14840316,1013233,18498017698719
1613,1666339,7835,14289235862274,4670,1140613,7835,1,57358363,174930853,6,63,12337459,14844996,1066042,18507034646917
1614,1666288,7835,14285019367519,4670,1150936,7835,1,57175144,174919535,6,63,12336464,14843804,1040632,18504825362240
1615,1666514,7835,14291794766587,4670,1131833,7835,1,57509938,174920964,5,63,12338073,14845624,1125217,18508351414100
1616,1666128,7835,14250745862501,4670,1125759,7835,1,55807542,174778784,6,63,12328497,14834183,1176647,18486549228515
1617,1666260,7835,14273323559313,4670,1111937,7835,1,56684480,174866904,6,63,12333716,14840426,1209049,18498601696018
1618,1666307,7835,14282888881088,4670,1121799,7835,1,57066347,174905491,6,63,12335938,14843106,1197253,18503701425096
1619,1666204,7835,14272926231478,4670,1096232,7835,1,56614969,174875130,6,63,12333583,14840246,1225495,18498472119897
1620,1666495,7835,14289524672454,4670,1131726,7835,1,57416382,174912971,5,63,12337544,14844987,1125255,18507147662156
1621,1666149,7835,14252963668827,4670,1149843,7835,1,55930321,174785633,6,63,12329041,14834876,1086419,18487690355934
1622,1666396,7835,14291464825315,4670,1145870,7835,1,57479020,174931340,6,63,12337995,14845643,1077349,18508166884171
1623,1666462,7835,14304739606305,4670,1140940,7835,1,57992301,174985432,6,63,12341068,14849329,1090531,18515262848662
1624,1666411,7835,14301318287868,4670,1139383,7835,1,57828145,174977687,6,63,12340250,14848336,1112394,18513487490578
1625,1666472,7835,14286684098258,4670,1131608,7835,1,57299330,174902964,5,63,12336881,14844191,1125246,18505641329906
1626,1666126,7835,14249784674254,4670,1153030,7835,1,55804032,174774215,6,63,12328304,14833995,1066817,18486000201821
1627,1666381,7835,14289752046320,4670,1146351,7835,1,57410567,174925401,6,63,12337598,14845170,1065423,18507255720932
1628,1666444,7835,14302517411671,4670,1141717,7835,1,57902138,174977635,6,63,12340551,14848709,1083568,18514083210307
1629,1666395,7835,14299254146706,4670,1140519,7835,1,57745183,174970425,6,63,12339771,14847762,1104172,18512390538625
